CSIScontractID,idvpiid,piid,ContractNumber,idvmodificationnumber,modnumber,transactionnumber,CSIStransactionID,agencyID,contractingofficeagencyid,idvagencyid,CSISidvmodificationID,CSISidvpiidid,isIDV,CSISsourceIDVmodificationID,CSISmodifiedBy,CSISmodifiedDate,fiscal_year,last_modified_date,MaxOfCSISCreatedDate,IsInContractFPDS,IsNew6Dup,contract_transaction_unique_key,contract_award_unique_key,IsFPDSerror,ContractLabelID,ContractLabelText,TFBSOoriginated,TFBSOmentioned,IsPerformanceBasedLogistics,IsOrganicPBL,IsOfficialPBL,PrimaryProjectID,CrisisFunding,IsOddBlankIDVagencyID,IsOddBlankIDVPIID
10096764,FA865009D2923,0004,NULL,0,12,4,26107496,9700,5700,9700,284400,171543,0,NULL,CSIS\GSanders,2015-04-23 15:04:40.037,2011,2013-07-16 00:00:00.0000000,2017-01-03 15:56:42.993,1,0,NULL,NULL,NULL,1070,Advanced Engine Development,NULL,NULL,NULL,NULL,NULL,2260,NULL,0,0
10096764,FA865009D2923,0004,NULL,0,9,4,26264844,9700,5700,9700,284400,171543,0,NULL,CSIS\GSanders,2015-04-23 15:04:40.037,2011,2013-07-16 00:00:00.0000000,2017-01-03 16:23:53.193,1,0,NULL,NULL,NULL,1070,Advanced Engine Development,NULL,NULL,NULL,NULL,NULL,2260,NULL,0,0
10096764,FA865009D2923,0004,NULL,0,3,4,28643490,9700,5700,9700,284400,171543,0,NULL,CSIS\GSanders,2015-04-23 15:04:40.037,2010,2013-07-16 00:00:00.0000000,2017-01-03 09:06:46.280,1,0,NULL,NULL,NULL,1070,Advanced Engine Development,NULL,NULL,NULL,NULL,NULL,2260,NULL,0,0
10096764,FA865009D2923,0004,NULL,0,21,4,28702587,9700,5700,9700,284400,171543,0,NULL,CSIS\GSanders,2015-04-23 15:04:40.037,2012,2013-07-16 00:00:00.0000000,2017-01-04 00:19:52.920,1,0,NULL,NULL,NULL,1070,Advanced Engine Development,NULL,NULL,NULL,NULL,NULL,2260,NULL,0,0
10096764,FA865009D2923,0004,NULL,0,4,4,30510290,9700,5700,9700,284400,171543,0,NULL,CSIS\GSanders,2015-04-23 15:04:40.037,2010,2013-07-16 00:00:00.0000000,2017-01-03 08:35:36.460,1,0,NULL,NULL,NULL,1070,Advanced Engine Development,NULL,NULL,NULL,NULL,NULL,2260,NULL,0,0
10096764,FA865009D2923,0004,NULL,0,5,4,31646201,9700,5700,9700,284400,171543,0,NULL,CSIS\GSanders,2015-04-23 15:04:40.037,2010,2013-07-16 00:00:00.0000000,2017-01-03 09:01:25.723,1,0,NULL,NULL,NULL,1070,Advanced Engine Development,NULL,NULL,NULL,NULL,NULL,2260,NULL,0,0
10096764,FA865009D2923,0004,NULL,0,7,4,33623655,9700,5700,9700,284400,171543,0,NULL,CSIS\GSanders,2015-04-23 15:04:40.037,2010,2013-07-16 00:00:00.0000000,2017-01-03 08:36:13.760,1,0,NULL,NULL,NULL,1070,Advanced Engine Development,NULL,NULL,NULL,NULL,NULL,2260,NULL,0,0
10096775,FA865009D2923,0017,NULL,0,2,4,34003265,9700,5700,9700,284400,171543,0,NULL,CSIS\GSanders,2015-04-23 15:04:40.037,2013,2013-07-16 00:00:00.0000000,2016-09-30 12:55:00.583,1,0,NULL,NULL,NULL,1070,Advanced Engine Development,NULL,NULL,NULL,NULL,NULL,2260,NULL,0,0
10096764,FA865009D2923,0004,NULL,0,25,4,34288777,9700,5700,9700,284400,171543,0,NULL,CSIS\GSanders,2015-04-23 15:04:40.037,2013,2013-07-16 00:00:00.0000000,2016-09-30 12:29:25.757,1,0,NULL,NULL,NULL,1070,Advanced Engine Development,NULL,NULL,NULL,NULL,NULL,2260,NULL,0,0
10096764,FA865009D2923,0004,NULL,0,26,4,34446468,9700,5700,9700,284400,171543,0,NULL,CSIS\GSanders,2015-04-23 15:04:40.037,2013,2013-07-16 00:00:00.0000000,2016-09-30 12:29:19.147,1,0,NULL,NULL,NULL,1070,Advanced Engine Development,NULL,NULL,NULL,NULL,NULL,2260,NULL,0,0
10096776,FA865009D2923,0018,NULL,0,5,2,34494839,9700,5700,9700,284400,171543,0,NULL,CSIS\GSanders,2015-04-23 15:04:40.037,2013,2013-08-20 00:00:00.0000000,2016-09-30 11:19:26.827,1,0,NULL,NULL,NULL,1070,Advanced Engine Development,NULL,NULL,NULL,NULL,NULL,2260,NULL,0,0
10096764,FA865009D2923,0004,NULL,0,28,4,34986716,9700,5700,9700,284400,171543,0,NULL,CSIS\GSanders,2015-04-23 15:04:40.037,2013,2013-07-16 00:00:00.0000000,2016-09-30 11:57:45.810,1,0,NULL,NULL,NULL,1070,Advanced Engine Development,NULL,NULL,NULL,NULL,NULL,2260,NULL,0,0
10096777,FA865009D2923,0019,NULL,0,3,4,35161744,9700,5700,9700,284400,171543,0,NULL,CSIS\GSanders,2015-04-23 15:04:40.037,2013,2013-07-16 00:00:00.0000000,2016-09-30 13:22:25.350,1,0,NULL,NULL,NULL,1070,Advanced Engine Development,NULL,NULL,NULL,NULL,NULL,2260,NULL,0,0
10096764,FA865009D2923,0004,NULL,0,27,4,35442323,9700,5700,9700,284400,171543,0,NULL,CSIS\GSanders,2015-04-23 15:04:40.037,2013,2013-07-16 00:00:00.0000000,2016-09-30 12:22:08.310,1,0,NULL,NULL,NULL,1070,Advanced Engine Development,NULL,NULL,NULL,NULL,NULL,2260,NULL,0,0
10096775,FA865009D2923,0017,NULL,0,1,4,35698233,9700,5700,9700,284400,171543,0,NULL,CSIS\GSanders,2015-04-23 15:04:40.037,2013,2013-07-16 00:00:00.0000000,2016-09-30 11:51:55.787,1,0,NULL,NULL,NULL,1070,Advanced Engine Development,NULL,NULL,NULL,NULL,NULL,2260,NULL,0,0
10096776,FA865009D2923,0018,NULL,0,4,2,35913480,9700,5700,9700,284400,171543,0,NULL,CSIS\GSanders,2015-04-23 15:04:40.037,2013,2013-08-20 00:00:00.0000000,2016-09-30 12:19:53.480,1,0,NULL,NULL,NULL,1070,Advanced Engine Development,NULL,NULL,NULL,NULL,NULL,2260,NULL,0,0
10096777,FA865009D2923,0019,NULL,0,2,4,36003575,9700,5700,9700,284400,171543,0,NULL,CSIS\GSanders,2015-04-23 15:04:40.037,2013,2013-07-16 00:00:00.0000000,2016-09-30 12:22:58.600,1,0,NULL,NULL,NULL,1070,Advanced Engine Development,NULL,NULL,NULL,NULL,NULL,2260,NULL,0,0
10096759,FA865009D2922,0012,NULL,0,2,2,36267772,9700,5700,9700,258678,270707,0,NULL,CSIS\GSanders,2015-04-23 15:04:40.037,2013,2012-12-19 00:00:00.0000000,2016-09-30 12:30:26.917,1,0,NULL,NULL,NULL,1070,Advanced Engine Development,NULL,NULL,NULL,NULL,NULL,2260,NULL,0,0
10096776,FA865009D2923,0018,NULL,0,6,2,36342111,9700,5700,9700,284400,171543,0,NULL,CSIS\GSanders,2015-04-23 15:04:40.037,2013,2013-09-24 00:00:00.0000000,2016-09-30 14:19:19.827,1,0,NULL,NULL,NULL,1070,Advanced Engine Development,NULL,NULL,NULL,NULL,NULL,2260,NULL,0,0
10096759,FA865009D2922,0012,NULL,0,3,2,36410496,9700,5700,9700,258678,270707,0,NULL,CSIS\GSanders,2015-04-23 15:04:40.037,2013,2013-09-11 00:00:00.0000000,2016-09-30 13:51:41.877,1,0,NULL,NULL,NULL,1070,Advanced Engine Development,NULL,NULL,NULL,NULL,NULL,2260,NULL,0,0
10096776,FA865009D2923,0018,NULL,0,8,2,36645285,9700,5700,9700,284400,171543,1,NULL,CSIS\GSanders,2015-04-23 15:04:40.037,2014,2013-12-23 00:00:00.0000000,2016-09-19 20:19:38.193,1,0,NULL,NULL,NULL,1070,Advanced Engine Development,NULL,NULL,NULL,NULL,NULL,2260,NULL,0,0
10096764,FA865009D2923,0004,NULL,0,32,4,37384344,9700,5700,9700,284400,171543,1,NULL,CSIS\GSanders,2015-04-23 15:04:40.037,2014,2014-01-29 00:00:00.0000000,2016-09-19 19:39:28.660,1,0,NULL,NULL,NULL,1070,Advanced Engine Development,NULL,NULL,NULL,NULL,NULL,2260,NULL,0,0
10096764,FA865009D2923,0004,NULL,0,31,4,37484341,9700,5700,9700,284400,171543,1,NULL,CSIS\GSanders,2015-04-23 15:04:40.037,2014,2013-12-20 00:00:00.0000000,2016-09-19 21:03:04.730,1,0,NULL,NULL,NULL,1070,Advanced Engine Development,NULL,NULL,NULL,NULL,NULL,2260,NULL,0,0
10096764,FA865009D2923,0004,NULL,0,34,4,37604433,9700,5700,9700,284400,171543,1,NULL,CSIS\GSanders,2015-04-23 15:04:40.037,2014,2014-05-30 00:00:00.0000000,2016-09-19 18:00:08.093,1,0,NULL,NULL,NULL,1070,Advanced Engine Development,NULL,NULL,NULL,NULL,NULL,2260,NULL,0,0
10096776,FA865009D2923,0018,NULL,0,11,2,38051788,9700,5700,9700,284400,171543,1,NULL,CSIS\GSanders,2015-04-23 15:04:40.037,2014,2014-06-25 00:00:00.0000000,2016-09-20 00:26:05.110,1,0,NULL,NULL,NULL,1070,Advanced Engine Development,NULL,NULL,NULL,NULL,NULL,2260,NULL,0,0
10096764,FA865009D2923,0004,NULL,0,35,4,38132707,9700,5700,9700,284400,171543,1,NULL,CSIS\GSanders,2015-04-23 15:04:40.037,2014,2014-06-20 00:00:00.0000000,2016-09-19 21:00:20.660,1,0,NULL,NULL,NULL,1070,Advanced Engine Development,NULL,NULL,NULL,NULL,NULL,2260,NULL,0,0
10096764,FA865009D2923,0004,NULL,0,30,4,38909665,9700,5700,9700,284400,171543,1,NULL,CSIS\GSanders,2015-04-23 15:04:40.037,2014,2013-12-16 00:00:00.0000000,2016-09-19 22:16:40.393,1,0,NULL,NULL,NULL,1070,Advanced Engine Development,NULL,NULL,NULL,NULL,NULL,2260,NULL,0,0
10096776,FA865009D2923,0018,NULL,0,7,2,39026730,9700,5700,9700,284400,171543,1,NULL,CSIS\GSanders,2015-04-23 15:04:40.037,2014,2013-11-07 00:00:00.0000000,2016-09-20 00:21:51.037,1,0,NULL,NULL,NULL,1070,Advanced Engine Development,NULL,NULL,NULL,NULL,NULL,2260,NULL,0,0
10096776,FA865009D2923,0018,NULL,0,10,2,39027404,9700,5700,9700,284400,171543,1,NULL,CSIS\GSanders,2015-04-23 15:04:40.037,2014,2014-06-25 00:00:00.0000000,2016-09-19 22:51:52.093,1,0,NULL,NULL,NULL,1070,Advanced Engine Development,NULL,NULL,NULL,NULL,NULL,2260,NULL,0,0
10096764,FA865009D2923,0004,NULL,0,33,4,39362382,9700,5700,9700,284400,171543,1,NULL,CSIS\GSanders,2015-04-23 15:04:40.037,2014,2014-03-31 00:00:00.0000000,2016-09-19 21:39:19.490,1,0,NULL,NULL,NULL,1070,Advanced Engine Development,NULL,NULL,NULL,NULL,NULL,2260,NULL,0,0
10096764,FA865009D2923,0004,NULL,0,37,4,39884391,9700,5700,9700,284400,171543,1,NULL,CSIS\GSanders,2015-04-23 15:04:40.037,2014,2014-08-11 00:00:00.0000000,2016-09-19 16:35:12.047,1,0,NULL,NULL,NULL,1070,Advanced Engine Development,NULL,NULL,NULL,NULL,NULL,2260,NULL,0,0
10096776,FA865009D2923,0018,NULL,0,9,2,39980577,9700,5700,9700,284400,171543,1,NULL,CSIS\GSanders,2015-04-23 15:04:40.037,2014,2014-03-03 00:00:00.0000000,2016-09-19 23:41:04.040,1,0,NULL,NULL,NULL,1070,Advanced Engine Development,NULL,NULL,NULL,NULL,NULL,2260,NULL,0,0
10096764,FA865009D2923,0004,NULL,0,29,4,40269636,9700,5700,9700,284400,171543,1,NULL,CSIS\GSanders,2015-04-23 15:04:40.037,2014,2013-11-25 00:00:00.0000000,2016-09-19 23:55:01.980,1,0,NULL,NULL,NULL,1070,Advanced Engine Development,NULL,NULL,NULL,NULL,NULL,2260,NULL,0,0
10096764,FA865009D2923,0004,NULL,0,36,4,41076675,9700,5700,9700,284400,171543,1,NULL,CSIS\GSanders,2015-04-23 15:04:40.037,2014,2014-07-15 00:00:00.0000000,2016-09-19 22:08:27.713,1,0,NULL,NULL,NULL,1070,Advanced Engine Development,NULL,NULL,NULL,NULL,NULL,2260,NULL,0,0
10096764,FA865009D2923,0004,NULL,0,41,4,41533045,NULL,5700,9700,284400,171543,1,NULL,CSIS\GSanders,2016-02-19 18:14:26.307,2015,2015-07-01 00:00:00.0000000,2016-02-16 22:59:46.240,1,0,NULL,NULL,NULL,1070,Advanced Engine Development,NULL,NULL,NULL,NULL,NULL,2260,NULL,0,0
10096764,FA865009D2923,0004,NULL,0,42,4,41534508,NULL,5700,9700,284400,171543,1,NULL,CSIS\GSanders,2016-02-19 18:14:26.307,2015,2015-06-18 00:00:00.0000000,2016-02-16 22:30:25.273,1,0,NULL,NULL,NULL,1070,Advanced Engine Development,NULL,NULL,NULL,NULL,NULL,2260,NULL,0,0
10096764,FA865009D2923,0004,NULL,0,38,4,41535171,NULL,5700,9700,284400,171543,1,NULL,CSIS\GSanders,2016-02-19 18:14:26.307,2015,2014-11-06 00:00:00.0000000,2016-02-16 18:18:47.940,1,0,NULL,NULL,NULL,1070,Advanced Engine Development,NULL,NULL,NULL,NULL,NULL,2260,NULL,0,0
10096764,FA865009D2923,0004,NULL,0,39,4,41535172,NULL,5700,9700,284400,171543,1,NULL,CSIS\GSanders,2016-02-19 18:14:26.307,2015,2015-02-26 00:00:00.0000000,2016-02-16 20:08:59.260,1,0,NULL,NULL,NULL,1070,Advanced Engine Development,NULL,NULL,NULL,NULL,NULL,2260,NULL,0,0
10096764,FA865009D2923,0004,NULL,0,40,4,41636192,9700,5700,9700,284400,171543,1,NULL,CSIS\GSanders,2016-02-19 18:14:26.307,2015,2015-04-30 00:00:00.0000000,2016-02-16 21:11:21.713,1,0,NULL,NULL,NULL,1070,Advanced Engine Development,NULL,NULL,NULL,NULL,NULL,2260,NULL,0,0
65609731,,FA862616C2138,FA862616C2138,,P00001,5,59365677,9700,5700,,656978,23356,0,NULL,CSIS\GSanders,2017-03-14 06:47:52.470,2016,2016-08-25 00:00:00.0000000,2017-01-04 11:06:29.530,1,0,NULL,NULL,NULL,1070,Advanced Engine Development,NULL,NULL,NULL,NULL,NULL,2260,NULL,0,0
10096764,FA865009D2923,0004,NULL,0,45,4,60814877,9700,5700,9700,284400,171543,1,NULL,CSIS\GSanders,2017-03-14 06:47:52.470,2016,2016-08-09 00:00:00.0000000,2017-01-04 11:06:22.737,1,0,NULL,NULL,NULL,1070,Advanced Engine Development,NULL,NULL,NULL,NULL,NULL,2260,NULL,0,0
10096764,FA865009D2923,0004,NULL,0,44,4,61856166,9700,5700,9700,284400,171543,1,NULL,CSIS\GSanders,2017-03-14 06:47:52.470,2016,2016-08-05 00:00:00.0000000,2017-01-04 11:05:53.380,1,0,NULL,NULL,NULL,1070,Advanced Engine Development,NULL,NULL,NULL,NULL,NULL,2260,NULL,0,0
65609731,,FA862616C2138,FA862616C2138,,0,5,62753358,9700,5700,,656978,23356,0,NULL,CSIS\GSanders,2017-03-14 06:47:52.470,2016,2016-08-25 00:00:00.0000000,2017-01-04 11:00:28.957,1,0,NULL,NULL,NULL,1070,Advanced Engine Development,NULL,NULL,NULL,NULL,NULL,2260,NULL,0,0
10096764,FA865009D2923,0004,NULL,0,43,4,63647699,9700,5700,9700,284400,171543,1,NULL,CSIS\GSanders,2017-03-14 06:47:52.470,2016,2016-02-02 00:00:00.0000000,2017-01-04 10:01:07.350,1,0,NULL,NULL,NULL,1070,Advanced Engine Development,NULL,NULL,NULL,NULL,NULL,2260,NULL,0,0
65609731,,FA862616C2138,FA862616C2138,,P00002,5,63657782,9700,5700,,656978,23356,0,NULL,CSIS\GSanders,2017-03-14 06:47:52.470,2016,2016-09-13 00:00:00.0000000,2017-01-04 11:11:43.480,1,0,NULL,NULL,NULL,1070,Advanced Engine Development,NULL,NULL,NULL,NULL,NULL,2260,NULL,0,0
65609731,,FA862616C2138,FA862616C2138,,0,4,65691896,9700,5700,,656978,23356,0,NULL,CSIS\GSanders,2017-10-30 17:19:45.487,2016,2017-06-30 00:00:00.0000000,2017-10-16 08:35:07.883,1,0,NULL,NULL,NULL,1070,Advanced Engine Development,NULL,NULL,NULL,NULL,NULL,2260,NULL,0,0
65609731,,FA862616C2138,FA862616C2138,,P00005,5,66374594,9700,5700,,656978,23356,0,NULL,CSIS\ZWang,2017-11-22 10:31:10.797,2017,2017-04-07 00:00:00.0000000,2017-11-14 13:26:25.400,1,0,NULL,NULL,NULL,1070,Advanced Engine Development,NULL,NULL,NULL,NULL,NULL,2260,NULL,0,0
65609731,,FA862616C2138,FA862616C2138,,P00006,5,66644002,9700,5700,,656978,23356,0,NULL,CSIS\ZWang,2017-11-22 10:31:10.797,2017,2017-06-09 00:00:00.0000000,2017-11-14 13:37:03.840,1,0,NULL,NULL,NULL,1070,Advanced Engine Development,NULL,NULL,NULL,NULL,NULL,2260,NULL,0,0
10096764,FA865009D2923,0004,NULL,0,46,4,67447427,9700,5700,9700,284400,171543,1,NULL,CSIS\ZWang,2017-11-22 10:31:10.797,2017,2017-04-11 00:00:00.0000000,2017-11-14 13:18:14.670,1,0,NULL,NULL,NULL,1070,Advanced Engine Development,NULL,NULL,NULL,NULL,NULL,2260,NULL,0,0
65609731,,FA862616C2138,FA862616C2138,,P00007,5,68900100,9700,5700,,656978,23356,0,NULL,CSIS\ZWang,2017-11-22 10:31:10.797,2017,2017-05-11 00:00:00.0000000,2017-11-14 13:33:11.993,1,0,NULL,NULL,NULL,1070,Advanced Engine Development,NULL,NULL,NULL,NULL,NULL,2260,NULL,0,0
65609731,,FA862616C2138,FA862616C2138,,P00008,4,69225100,9700,5700,,656978,23356,0,NULL,CSIS\ZWang,2017-11-22 10:31:10.797,2017,2017-07-06 00:00:00.0000000,2017-11-14 13:40:57.130,1,0,NULL,NULL,NULL,1070,Advanced Engine Development,NULL,NULL,NULL,NULL,NULL,2260,NULL,0,0
65609731,,FA862616C2138,FA862616C2138,,P00004,5,69976435,9700,5700,,656978,23356,0,NULL,CSIS\ZWang,2017-11-22 10:31:10.797,2017,2017-04-07 00:00:00.0000000,2017-11-14 13:17:50.857,1,0,NULL,NULL,NULL,1070,Advanced Engine Development,NULL,NULL,NULL,NULL,NULL,2260,NULL,0,0
65609731,,FA862616C2138,FA862616C2138,,P00008,5,70428466,9700,5700,,656978,23356,0,NULL,CSIS\ZWang,2017-11-22 10:31:10.797,2017,2017-07-06 00:00:00.0000000,2017-11-14 13:41:00.450,1,0,NULL,NULL,NULL,1070,Advanced Engine Development,NULL,NULL,NULL,NULL,NULL,2260,NULL,0,0
65609731,,FA862616C2138,FA862616C2138,,P00003,5,70523049,9700,5700,,656978,23356,0,NULL,CSIS\ZWang,2017-11-22 10:31:10.797,2017,2016-11-23 00:00:00.0000000,2017-11-14 13:11:26.680,1,0,NULL,NULL,NULL,1070,Advanced Engine Development,NULL,NULL,NULL,NULL,NULL,2260,NULL,0,0
65609731,,FA862616C2138,FA862616C2138,,A00015,5,70947235,097,9763,,656978,23356,0,NULL,GSanders@csis.org,2018-02-26 07:05:36.163,2018,2017-10-27 00:00:00.0000000,2018-02-13 10:54:54.837,0,0,NULL,NULL,NULL,1070,Advanced Engine Development,NULL,NULL,NULL,NULL,NULL,2260,NULL,0,0
65609731,,FA862616C2138,FA862616C2138,,A00016,4,70947236,097,9763,,656978,23356,0,NULL,GSanders@csis.org,2018-02-26 07:05:36.163,2018,2017-11-07 00:00:00.0000000,2018-02-13 10:56:06.933,0,0,NULL,NULL,NULL,1070,Advanced Engine Development,NULL,NULL,NULL,NULL,NULL,2260,NULL,0,0
65609731,,FA862616C2138,FA862616C2138,,P00010,5,70947237,NULL,5700,,656978,23356,0,NULL,GSanders@csis.org,2018-02-26 07:05:36.163,2017,2017-09-20 00:00:00.0000000,2018-02-12 13:35:53.037,1,0,NULL,NULL,NULL,1070,Advanced Engine Development,NULL,NULL,NULL,NULL,NULL,2260,NULL,0,0
65609731,,FA862616C2138,FA862616C2138,,P00011,5,70947238,NULL,5700,,656978,23356,0,NULL,GSanders@csis.org,2018-02-26 07:05:36.163,2017,2017-09-27 00:00:00.0000000,2018-02-12 13:37:11.067,1,0,NULL,NULL,NULL,1070,Advanced Engine Development,NULL,NULL,NULL,NULL,NULL,2260,NULL,0,0
65609731,,FA862616C2138,FA862616C2138,,P00013,5,70947239,097,5700,,656978,23356,0,NULL,GSanders@csis.org,2018-02-26 07:05:36.163,2018,2017-11-13 00:00:00.0000000,2018-02-13 10:56:38.113,0,0,NULL,NULL,NULL,1070,Advanced Engine Development,NULL,NULL,NULL,NULL,NULL,2260,NULL,0,0
65609731,,FA862616C2138,FA862616C2138,,A00017,4,72355105,097,9763,,656978,23356,NULL,NULL,GSanders@csis.org,2019-02-26 10:48:32.037,NULL,NULL,NULL,0,0,NULL,NULL,NULL,1070,Advanced Engine Development,NULL,NULL,NULL,NULL,NULL,2260,NULL,0,0
65609731,,FA862616C2138,FA862616C2138,,A00018,4,72355106,097,9763,,656978,23356,NULL,NULL,GSanders@csis.org,2019-02-26 10:48:32.037,NULL,NULL,NULL,0,0,NULL,NULL,NULL,1070,Advanced Engine Development,NULL,NULL,NULL,NULL,NULL,2260,NULL,0,0
65609731,,FA862616C2138,FA862616C2138,,A00019,4,72355107,097,9763,,656978,23356,NULL,NULL,GSanders@csis.org,2019-02-26 10:48:32.037,NULL,NULL,NULL,0,0,NULL,NULL,NULL,1070,Advanced Engine Development,NULL,NULL,NULL,NULL,NULL,2260,NULL,0,0
65609731,,FA862616C2138,FA862616C2138,,A00020,4,72355108,097,9763,,656978,23356,NULL,NULL,GSanders@csis.org,2019-02-26 10:48:32.037,NULL,NULL,NULL,0,0,NULL,NULL,NULL,1070,Advanced Engine Development,NULL,NULL,NULL,NULL,NULL,2260,NULL,0,0
65609731,,FA862616C2138,FA862616C2138,,P00009,5,72355109,097,5700,,656978,23356,NULL,NULL,GSanders@csis.org,2019-02-26 10:48:32.037,NULL,NULL,NULL,0,0,NULL,NULL,NULL,1070,Advanced Engine Development,NULL,NULL,NULL,NULL,NULL,2260,NULL,0,0
65609731,,FA862616C2138,FA862616C2138,,P00012,5,72355110,097,5700,,656978,23356,NULL,NULL,GSanders@csis.org,2019-02-26 10:48:32.037,NULL,NULL,NULL,0,0,NULL,NULL,NULL,1070,Advanced Engine Development,NULL,NULL,NULL,NULL,NULL,2260,NULL,0,0
65609731,,FA862616C2138,FA862616C2138,,P00014,5,72355111,097,5700,,656978,23356,NULL,NULL,GSanders@csis.org,2019-02-26 10:48:32.037,NULL,NULL,NULL,0,0,NULL,NULL,NULL,1070,Advanced Engine Development,NULL,NULL,NULL,NULL,NULL,2260,NULL,0,0
65609731,,FA862616C2138,FA862616C2138,,P00015,5,72355112,097,5700,,656978,23356,NULL,NULL,GSanders@csis.org,2019-02-26 10:48:32.037,NULL,NULL,NULL,0,0,NULL,NULL,NULL,1070,Advanced Engine Development,NULL,NULL,NULL,NULL,NULL,2260,NULL,0,0
65609731,,FA862616C2138,FA862616C2138,,P00016,4,72355113,097,5700,,656978,23356,NULL,NULL,GSanders@csis.org,2019-02-26 10:48:32.037,NULL,NULL,NULL,0,0,NULL,NULL,NULL,1070,Advanced Engine Development,NULL,NULL,NULL,NULL,NULL,2260,NULL,0,0
65609731,,FA862616C2138,FA862616C2138,,P00017,5,72355114,097,5700,,656978,23356,NULL,NULL,GSanders@csis.org,2019-02-26 10:48:32.037,NULL,NULL,NULL,0,0,NULL,NULL,NULL,1070,Advanced Engine Development,NULL,NULL,NULL,NULL,NULL,2260,NULL,0,0
65609731,,FA862616C2138,FA862616C2138,,P00018,5,72355115,097,5700,,656978,23356,NULL,NULL,GSanders@csis.org,2019-02-26 10:48:32.037,NULL,NULL,NULL,0,0,NULL,NULL,NULL,1070,Advanced Engine Development,NULL,NULL,NULL,NULL,NULL,2260,NULL,0,0
65609731,,FA862616C2138,FA862616C2138,,P00019,4,72355116,097,5700,,656978,23356,NULL,NULL,GSanders@csis.org,2019-02-26 10:48:32.037,NULL,NULL,NULL,0,0,NULL,NULL,NULL,1070,Advanced Engine Development,NULL,NULL,NULL,NULL,NULL,2260,NULL,0,0
65609731,,FA862616C2138,FA862616C2138,,P00020,4,72355117,097,5700,,656978,23356,NULL,NULL,GSanders@csis.org,2019-02-26 10:48:32.037,NULL,NULL,NULL,0,0,NULL,NULL,NULL,1070,Advanced Engine Development,NULL,NULL,NULL,NULL,NULL,2260,NULL,0,0
65609731,,FA862616C2138,FA862616C2138,,P00020,5,72355118,097,5700,,656978,23356,NULL,NULL,GSanders@csis.org,2019-02-26 10:48:32.037,NULL,NULL,NULL,0,0,NULL,NULL,NULL,1070,Advanced Engine Development,NULL,NULL,NULL,NULL,NULL,2260,NULL,0,0
65609731,,FA862616C2138,FA862616C2138,,P00021,5,72355119,097,5700,,656978,23356,NULL,NULL,GSanders@csis.org,2019-02-26 10:48:32.037,NULL,NULL,NULL,0,0,NULL,NULL,NULL,1070,Advanced Engine Development,NULL,NULL,NULL,NULL,NULL,2260,NULL,0,0
65609731,,FA862616C2138,FA862616C2138,,P00022,5,72355120,097,5700,,656978,23356,NULL,NULL,GSanders@csis.org,2019-02-26 10:48:32.037,NULL,NULL,NULL,0,0,NULL,NULL,NULL,1070,Advanced Engine Development,NULL,NULL,NULL,NULL,NULL,2260,NULL,0,0
65609731,,FA862616C2138,FA862616C2138,,P00023,5,72355121,097,5700,,656978,23356,NULL,NULL,GSanders@csis.org,2019-02-26 10:48:32.037,NULL,NULL,NULL,0,0,NULL,NULL,NULL,1070,Advanced Engine Development,NULL,NULL,NULL,NULL,NULL,2260,NULL,0,0
65609731,,FA862616C2138,FA862616C2138,,P00024,5,72355122,097,5700,,656978,23356,NULL,NULL,GSanders@csis.org,2019-02-26 10:48:32.037,NULL,NULL,NULL,0,0,NULL,NULL,NULL,1070,Advanced Engine Development,NULL,NULL,NULL,NULL,NULL,2260,NULL,0,0
65609731,,FA862616C2138,FA862616C2138,,P00025,4,72355123,097,5700,,656978,23356,NULL,NULL,GSanders@csis.org,2019-02-26 10:48:32.037,NULL,NULL,NULL,0,0,NULL,NULL,NULL,1070,Advanced Engine Development,NULL,NULL,NULL,NULL,NULL,2260,NULL,0,0
65609731,,FA862616C2138,FA862616C2138,,P00026,4,72355124,097,5700,,656978,23356,NULL,NULL,GSanders@csis.org,2019-02-26 10:48:32.037,NULL,NULL,NULL,0,0,NULL,NULL,NULL,1070,Advanced Engine Development,NULL,NULL,NULL,NULL,NULL,2260,NULL,0,0
65609731,,FA862616C2138,FA862616C2138,,P00026,5,72355125,097,5700,,656978,23356,NULL,NULL,GSanders@csis.org,2019-02-26 10:48:32.037,NULL,NULL,NULL,0,0,NULL,NULL,NULL,1070,Advanced Engine Development,NULL,NULL,NULL,NULL,NULL,2260,NULL,0,0
65609731,,FA862616C2138,FA862616C2138,,P00027,5,72355126,097,5700,,656978,23356,NULL,NULL,GSanders@csis.org,2019-02-26 10:48:32.037,NULL,NULL,NULL,0,0,NULL,NULL,NULL,1070,Advanced Engine Development,NULL,NULL,NULL,NULL,NULL,2260,NULL,0,0
65609731,,FA862616C2138,FA862616C2138,,P00028,4,72355127,097,5700,,656978,23356,NULL,NULL,GSanders@csis.org,2019-02-26 10:48:32.037,NULL,NULL,NULL,0,0,NULL,NULL,NULL,1070,Advanced Engine Development,NULL,NULL,NULL,NULL,NULL,2260,NULL,0,0
65609731,,FA862616C2138,FA862616C2138,,P00029,5,72355128,097,5700,,656978,23356,NULL,NULL,GSanders@csis.org,2019-02-26 10:48:32.037,NULL,NULL,NULL,0,0,NULL,NULL,NULL,1070,Advanced Engine Development,NULL,NULL,NULL,NULL,NULL,2260,NULL,0,0
